,EventTemplate,Occurrences
290,Times: total = 39; boot = 18; init = 21; finish = 0,3
291,807,1
292,821,1
293,833,1
294,838,1
295,839,1
296,"Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)",1
297,free 374.2 KB),1
298,Slf4jLogger started Found block rdd_26_0 locally,2
299,Slf4jLogger started Found block rdd_26_4 locally,2
300,Slf4jLogger started Found block rdd_26_3 locally,2
301,Slf4jLogger started Found block rdd_26_2 locally,2
302,Slf4jLogger started Found block rdd_26_1 locally,2
303,Times: total = 38; boot = -119; init = 157; finish = 0,2
304,Times: total = 40; boot = -111; init = 151; finish = 0,1
305,Times: total = 41; boot = -110; init = 151; finish = 0,1
306,853,1
307,867,1
308,877,1
309,878,1
310,879,1
311,free 389.7 KB),1
312,Times: total = 38; boot = -59; init = 96; finish = 1,1
313,Times: total = 39; boot = -59; init = 98; finish = 0,1
314,Times: total = 41; boot = -59; init = 100; finish = 0,1
315,Times: total = 41; boot = -59; init = 99; finish = 1,1
316,Times: total = 41; boot = -58; init = 98; finish = 1,1
317,886,1
318,"Block broadcast_31_piece0 stored as bytes in memory (estimated size 5.6 KB, free 395.3 KB)",1
319,free 405.1 KB),1
320,Partition rdd_30_0 not found; computing it,1
321,Partition rdd_30_4 not found; computing it,1
322,Partition rdd_30_3 not found; computing it,1
323,Partition rdd_30_2 not found; computing it,1
324,Partition rdd_30_1 not found; computing it,1
325,Times: total = 37; boot = -88; init = 125; finish = 0,1
326,); free 405.4 KB,1
327,Times: total = 41; boot = -84; init = 125; finish = 0,1
328,Times: total = 40; boot = -85; init = 125; finish = 0,1
329,); free 405.6 KB,1
330,); free 405.8 KB,1
331,); free 406.0 KB,1
332,); free 406.3 KB,1
333,Times: total = 39; boot = 21; init = 18; finish = 0,1
334,Times: total = 41; boot = 18; init = 23; finish = 0,2
335,Times: total = 40; boot = 18; init = 22; finish = 0,2
336,"Block broadcast_32_piece0 stored as bytes in memory (estimated size 5.7 KB, free 406.3 KB)",1
337,free 400.4 KB),1
338,Slf4jLogger started Found block rdd_30_0 locally,2
339,Slf4jLogger started Found block rdd_30_3 locally,2
340,Slf4jLogger started Found block rdd_30_2 locally,2
341,Slf4jLogger started Found block rdd_30_1 locally,2
342,Slf4jLogger started Found block rdd_30_4 locally,2
343,Times: total = 39; boot = -134; init = 173; finish = 0,1
344,Times: total = 40; boot = -130; init = 170; finish = 0,1
345,Times: total = 40; boot = -132; init = 172; finish = 0,1
346,Times: total = 42; boot = -132; init = 173; finish = 1,1
347,Times: total = 40; boot = -129; init = 168; finish = 1,1
348,1012,1
349,"Block broadcast_33_piece0 stored as bytes in memory (estimated size 29.5 KB, free 404.8 KB)",1
350,free 486.9 KB),1
351,File Output Committer Algorithm version is 1,30
352,Times: total = 40; boot = -340; init = 380; finish = 0,1
353,Times: total = 40; boot = -337; init = 376; finish = 1,1
354,Times: total = 42; boot = -343; init = 384; finish = 1,1
355,Times: total = 39; boot = -342; init = 381; finish = 0,1
356,Times: total = 41; boot = -343; init = 384; finish = 0,1
357,Saved output of task 'attempt_201706092018_0024_m_000003_1012',1
358,Saved output of task 'attempt_201706092018_0024_m_000004_1026',1
359,Saved output of task ',1
360,Please provide the input log message and I will help you extract the template.,3
361,Saved output of task 'attempt_201706092018_0024_m_000001',1
362,1125,1
363,1126,1
364,1127,1
365,1128,1
366,1129,1
367,Times: total = 39; boot = -397; init = 436; finish = 0,1
368,Times: total = 38; boot = -405; init = 443; finish = 0,1
369,Times: total = 40; boot = -400; init = 440; finish = 0,1
370,Times: total = 38; boot = -390; init = 428; finish = 0,1
371,Times: total = 41; boot = -398; init = 439; finish = 0,1
372,Please provide the input log message and I will extract the template for you.,6
373,Saved output of task 'attempt_201706092018_0024_m_000040_1125',1
374,"Please input the template you want to extract, separated by a space.",3
375,Saved output of task 'attempt_201706092018_0024_m_000041_1126',1
376,1135,1
377,1136,1
378,1137,1
379,1138,1
380,1141,1
381,Times: total = 37; boot = -87; init = 124; finish = 0,1
382,Times: total = 39; boot = -79; init = 118; finish = 0,1
383,Times: total = 42; boot = -81; init = 122; finish = 1,1
384,Times: total = 41; boot = -83; init = 123; finish = 1,1
385,"Please input the template you want to extract, separated by a semicolon.",1
386,Saved output of task 'attempt_201706092018_0024_m_000084',1
387,Saved output of task 'attempt_201706092018_0024_m_000080_1135',1
388,Saved output of task 'attempt_201706092018_0024_m_000082_1137',1
389,Saved output of task 'attempt_201706092018_0024_m_000081',1
390,1145,1
391,1146,1
392,1147,1
393,1150,1
394,1151,1
395,Times: total = 40; boot = -82; init = 122; finish = 0,1
396,Saved output of task 'attempt_201706092018_0024_m_000124_1151',1
397,1155,1
398,Times: total = 39; boot = -102; init = 141; finish = 0,1
399,Times: total = 38; boot = -112; init = 150; finish = 0,1
400,Times: total = 40; boot = -107; init = 147; finish = 0,1
401,Times: total = 40; boot = -116; init = 156; finish = 0,1
402,Saved output of task 'attempt_201706092018_0024_m_000122_1147',1
403,Saved output of task 'attempt_201706092018_0024_m_000123_1150',1
404,1156,1
405,1157,1
406,1158,1
407,1159,1
408,Times: total = 38; boot = -62; init = 100; finish = 0,1
409,Times: total = 38; boot = -45; init = 83; finish = 0,1
410,Times: total = 38; boot = -37; init = 75; finish = 0,1
411,Saved output of task 'attempt_201706092018_0024_m_000163_1158',1
412,Times: total = 37; boot = -54; init = 91; finish = 0,1
413,Times: total = 37; boot = -62; init = 99; finish = 0,1
414,Saved output of task 'attempt_201706092018_0024_m_000162_1157',1
415,1166,1
416,1180,1
417,1194,1
418,1198,1
419,1199,1
420,free 593.1 KB),1
421,Times: total = 38; boot = -727; init = 765; finish = 0,1
422,Times: total = 41; boot = -707; init = 748; finish = 0,1
423,Times: total = 39; boot = -700; init = 739; finish = 0,1
424,Times: total = 39; boot = -690; init = 729; finish = 0,1
425,Times: total = 41; boot = -699; init = 740; finish = 0,1
426,Saved output of task 'attempt_201706092018_0025_m_000003_1198',1
427,Saved output of task 'attempt_201706092018_0025_m_000002_1194',1
428,"Block broadcast_37_piece0 stored as bytes in memory (estimated size 5.2 KB, free 569.5 KB)",1
429,free 500.9 KB),1
430,Partition rdd_42_0 not found; computing it,1
431,Partition rdd_42_4 not found; computing it,1
432,Partition rdd_42_3 not found; computing it,1
433,Partition rdd_42_2 not found; computing it,1
434,Partition rdd_42_1 not found; computing it,1
435,free 803.9 KB),1
436,Times: total = 47; boot = -8758; init = 8800; finish = 5,1
437,Times: total = 55; boot = -8764; init = 8814; finish = 5,1
438,Times: total = 55; boot = -8768; init = 8818; finish = 5,1
439,Times: total = 59; boot = -8772; init = 8826; finish = 5,1
440,Times: total = 60; boot = -8772; init = 8827; finish = 5,1
441,Block rdd_42_4,1
442,free 806.5 KB),1
443,", free 807.4 KB)",1
444,", free 808.4 KB)",1
445,Times: total = 42; boot = 25; init = 16; finish = 1,1
446,1205,1
447,Times: total = 41; boot = 21; init = 20; finish = 0,2
448,Times: total = 41; boot = 20; init = 20; finish = 1,1
449,Partition rdd_42_5 not found; computing it,1
450,Input split: _______________,5
451,Times: total = 42; boot = 23; init = 19; finish = 0,1
452,Times: total = 42; boot = 20; init = 21; finish = 1,2
453,1207,1
454,1208,1
455,Partition rdd_42_6 not found; computing it,1
456,Partition rdd_42_7 not found; computing it,1
457,Partition rdd_42_8 not found; computing it,1
458,Partition rdd_42_9 not found; computing it,1
459,Times: total = 54; boot = 21; init = 28; finish = 5,1
460,", free 809.3 KB)",1
461,Times: total = 57; boot = 11; init = 41; finish = 5,1
462,Times: total = 53; boot = 7; init = 41; finish = 5,1
463,Times: total = 58; boot = 7; init = 46; finish = 5,1
464,", free 809.8 KB)",1
465,Block rdd_42_9,1
466,Times: total = 65; boot = 10; init = 45; finish = 10,1
467,Block rdd_42_8,1
468,free 812.2 KB),1
469,Times: total = 45; boot = 19; init = 26; finish = 0,1
470,1210,1
471,Times: total = 41; boot = 24; init = 17; finish = 0,1
472,Times: total = 42; boot = 22; init = 19; finish = 1,4
473,1211,1
474,1212,1
475,1213,1
476,Partition rdd_42_11 not found; computing it,1
477,Input split: {hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:80212+7292},1
478,1214,1
479,Partition rdd_42_12 not found; computing it,1
480,Input split: {hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:87504+7292},1
481,Partition rdd_42_14 not found; computing it,1
482,Times: total = 48; boot = 8; init = 35; finish = 5,1
483,Times: total = 48; boot = 10; init = 33; finish = 5,1
484,Times: total = 51; boot = 3; init = 43; finish = 5,1
485,"Block rdd_42_13 stored as bytes in memory (estimated size 912.0 B, free 814.9 KB)",1
486,Times: total = 56; boot = 10; init = 40; finish = 6,1
487,Times: total = 58; boot = 13; init = 40; finish = 5,1
488,); free 815.8 KB,1
489,"Block rdd_42_14 stored as bytes in memory (estimated size 834.0 B, free 816.6 KB)",1
490,Times: total = 42; boot = 17; init = 24; finish = 1,2
491,1215,1
492,Times: total = 39; boot = 20; init = 18; finish = 1,2
493,1216,1
494,Times: total = 40; boot = 22; init = 18; finish = 0,1
495,1217,1
496,Times: total = 39; boot = 24; init = 14; finish = 1,1
497,Partition rdd_42_16 not found; computing it,1
498,1218,1
499,1219,1
500,Partition rdd_42_18 not found; computing it,1
501,Partition rdd_42_19 not found; computing it,1
502,Times: total = 49; boot = 16; init = 28; finish = 5,1
503,Times: total = 53; boot = 14; init = 34; finish = 5,1
504,Times: total = 52; boot = 13; init = 34; finish = 5,1
505,Times: total = 50; boot = 7; init = 38; finish = 5,1
506,Times: total = 52; boot = 2; init = 45; finish = 5,1
507,", free 819.9 KB)",1
508,Times: total = 38; boot = 16; init = 22; finish = 0,1
509,Partition rdd_42_20 not found; computing it,1
510,Times: total = 38; boot = 24; init = 14; finish = 0,1
511,Times: total = 43; boot = 23; init = 19; finish = 1,1
512,1221,1
513,Partition rdd_42_22 not found; computing it,1
514,Times: total = 38; boot = 20; init = 18; finish = 0,1
515,1223,1
516,1224,1
517,Partition rdd_42_23 not found; computing it,1
518,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292,1
519,Partition rdd_42_24 not found; computing it,1
520,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,1
521,Times: total = 47; boot = 5; init = 37; finish = 5,1
522,Times: total = 53; boot = 15; init = 33; finish = 5,1
523,Times: total = 54; boot = 17; init = 32; finish = 5,1
524,),1
525,Times: total = 50; boot = 4; init = 41; finish = 5,1
526,Times: total = 54; boot = 8; init = 41; finish = 5,1
527,Block rdd_42_24,1
528,Times: total = 40; boot = 13; init = 26; finish = 1,1
529,1225,1
530,Partition rdd_42_25 not found; computing it,1
531,Times: total = 42; boot = 26; init = 16; finish = 0,1
532,Times: total = 39; boot = 23; init = 16; finish = 0,2
533,1226,1
534,1227,1
535,Partition rdd_42_26 not found; computing it,1
536,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292,1
537,Times: total = 38; boot = 21; init = 17; finish = 0,1
538,Times: total = 42; boot = 20; init = 22; finish = 0,1
539,1228,1
540,Partition rdd_42_28 not found; computing it,1
541,Partition rdd_42_29 not found; computing it,1
542,Times: total = 48; boot = 5; init = 38; finish = 5,1
543,Times: total = 52; boot = 7; init = 40; finish = 5,2
544,Times: total = 56; boot = 7; init = 44; finish = 5,1
545,"Block rdd_42_27 stored as bytes in memory (estimated size 790.0 B, free 826.8 KB)",1
546,"Block rdd_42_26 stored as bytes in memory (estimated size 872.0 B, free 827.6 KB)",1
547,Times: total = 54; boot = 5; init = 41; finish = 8,1
548,1230,1
549,Partition rdd_42_30 not found; computing it,1
550,Times: total = 38; boot = 34; init = 4; finish = 0,1
551,Times: total = 42; boot = 24; init = 17; finish = 1,3
552,1231,1
553,1232,1
554,Partition rdd_42_31 not found; computing it,1
555,Partition rdd_42_32 not found; computing it,1
556,1233,1
557,1234,1
558,Partition rdd_42_34 not found; computing it,1
559,Partition rdd_42_33 not found; computing it,1
560,Times: total = 46; boot = 16; init = 25; finish = 5,1
561,"Block rdd_42_30 stored as bytes in memory (estimated size {size} B, free {free} KB)",1
562,Times: total = 51; boot = 12; init = 34; finish = 5,1
563,Times: total = 50; boot = 3; init = 42; finish = 5,1
564,Times: total = 50; boot = 6; init = 39; finish = 5,1
565,1235,1
566,Times: total = 50; boot = 2; init = 43; finish = 5,1
567, free ,1
568,Partition rdd_42_35 not found; computing it,1
569,free 833.7 KB),1
570,Times: total = 42; boot = 24; init = 18; finish = 0,1
571,1236,1
572,1237,1
573,Partition rdd_42_36 not found; computing it,1
574,Times: total = 43; boot = 17; init = 25; finish = 1,1
575,1238,1
576,1239,1
577,Times: total = 47; boot = 17; init = 23; finish = 7,1
578,Partition rdd_42_38 not found; computing it,1
579,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:284388+7303,1
580,Times: total = 53; boot = 8; init = 40; finish = 5,1
581,Times: total = 53; boot = 12; init = 36; finish = 5,1
582,Times: total = 41; boot = 9; init = 31; finish = 1,1
583,Times: total = 48; boot = 17; init = 25; finish = 6,1
584,Times: total = 51; boot = 8; init = 38; finish = 5,1
585,Times: total = 40; boot = 24; init = 16; finish = 0,1
586,Times: total = 40; boot = 13; init = 27; finish = 0,1
587,1240,1
588,1241,1
589,1242,1
590,1243,1
591,1244,1
592,"Block broadcast_38_piece0 stored as bytes in memory (estimated size 5.8 KB, free 844.0 KB)",1
593,free 853.7 KB),1
594,Slf4jLogger started Found block rdd_42_0 locally,3
595,Slf4jLogger started Found block rdd_42_4 locally,3
596,Slf4jLogger started Found block rdd_42_2 locally,3
597,Slf4jLogger started Found block rdd_42_3 locally,3
598,Slf4jLogger started Found block rdd_42_1 locally,3
599,Times: total = 42; boot = -77; init = 118; finish = 1,1
600,Times: total = 41; boot = -71; init = 111; finish = 1,1
601,1245,1
602,1246,1
603,1247,1
604,Slf4jLogger started Found block rdd_42_5 locally,3
605,1248,1
606,1249,1
607,Slf4jLogger started Found block rdd_42_7 locally,3
608,Slf4jLogger started Found block rdd_42_6 locally,3
609,Slf4jLogger started Found block rdd_42_8 locally,3
610,Slf4jLogger started Found block rdd_42_9 locally,3
611,Times: total = 40; boot = 26; init = 13; finish = 1,1
